"ID","host_id","price_dollars","latitude","longitude","dist_stephansdom_km","dist_schonbrunn_km","dist_train_station_km","neighbourhood","room_type","accomodates","bathrooms","beds","cleaning_service","air_conditioning","self_checkin","host_acceptance_rate","host_listings_count","number_of_reviews","apt_age_days","review_scores_rating","reviews_per_month"
77517,560447677,62,48.19287,16.33707,3.19,2.46,2.84,"Rudolfsheim-Fünfhaus","Entire home/apt",4,1,2,"1","0","1",1,26,23,166,4.7,4.16
72625,561630754,50,48.19898,16.3923,1.71,6.6,2.06,"Landstraße","Entire home/apt",2,1,1,"1","0","1",1,16,3,167,4.67,0.54
33591,561630754,73,48.22483,16.4234,4.13,9.72,5.74,"Donaustadt","Entire home/apt",2,1,1,"1","0","1",1,16,18,200,4.56,2.7
11107,561630754,75,48.20736,16.34771,1.92,3.88,3.12,"Josefstadt","Entire home/apt",4,1,2,"1","0","1",1,16,16,199,3.75,2.41
24853,561630754,47,48.1969512929911,16.4074854585372,2.8,7.67,2.83,"Landstraße","Entire home/apt",4,1,2,"1","0","1",1,16,13,142,4.23,2.75
77562,561630754,70,48.19814,16.36789,1.18,4.82,1.49,"Wieden","Entire home/apt",2,1,1,"1","0","1",1,16,21,192,4.33,3.28
73688,561630754,64,48.19883,16.36796,1.11,4.84,1.57,"Wieden","Entire home/apt",2,1,1,"1","0","1",1,16,32,207,4.38,4.64
87966,561630754,62,48.1990097091017,16.3692342120745,1.06,4.94,1.56,"Wieden","Entire home/apt",2,1,1,"1","0","1",1,16,16,152,4.06,3.16
64696,1493785,199,48.202,16.37121,0.7,5.18,1.87,"Innere Stadt","Entire home/apt",8,2,4,"1","0","1",1,46,22,203,4.77,3.25
48007,385064248,94,48.2131004,16.3740877,0.56,5.87,3.1,"Innere Stadt","Entire home/apt",2,2,1,"0","0","1",0.99,375,1,124,5,0.24
42038,313423785,91,48.18559,16.36963,2.52,4.8,0.3,"Wieden","Entire home/apt",8,2,5,"0","0","1",1,8,34,193,4.79,5.28
30419,313423785,54,48.2209068133599,16.3997174785399,2.4,7.96,4.41,"Leopoldstadt","Entire home/apt",4,1,1,"1","0","1",1,8,34,179,4.82,5.7
23044,564226326,172,48.21793,16.36365,1.32,5.53,3.71,"Alsergrund","Entire home/apt",4,1,4,"0","0","0",1,4,7,179,4.86,1.17
39474,547677118,81,48.21519,16.38503,1.16,6.7,3.43,"Leopoldstadt","Entire home/apt",2,1,1,"0","0","1",0.99,124,550,196,3.84,84.18
82540,560447677,104,48.19244,16.33582,3.3,2.36,2.91,"Rudolfsheim-Fünfhaus","Entire home/apt",8,1,4,"1","0","1",1,26,18,170,4.67,3.18
95704,64324415,55,48.2124299592077,16.314691219106,4.39,2.89,5.31,"Ottakring","Entire home/apt",2,2,1,"0","0","0",1,1,32,193,4.91,4.97
93278,545853139,181,48.1871,16.38059,2.39,5.6,0.55,"Favoriten","Private room",4,1,1,"0","1","1",1,2,2,194,5,0.31
83892,88128342,149,48.1932509600695,16.389836242419,2.04,6.33,1.49,"Landstraße","Entire home/apt",7,2,5,"0","0","1",1,120,6,179,4.17,1.01
29739,64601861,73,48.2078872680366,16.3335885378593,2.97,3.12,3.89,"Ottakring","Entire home/apt",2,2,1,"0","0","1",1,6,2,65,4,0.92
83537,451095954,24,48.16982,16.37305,4.25,5.41,1.72,"Favoriten","Private room",2,3,1,"0","0","1",0.96,31,10,199,4.9,1.51
62133,1493785,138,48.1724211417685,16.3536042820367,4.23,3.96,2.06,"Favoriten","Entire home/apt",8,2,4,"1","0","1",1,46,3,164,4.33,0.55
44376,88128342,62,48.1947,16.38971,1.91,6.33,1.59,"Landstraße","Private room",3,1,2,"0","0","1",1,120,22,198,4.55,3.33
17161,156404033,53,48.19498,16.38798,1.8,6.21,1.52,"Landstraße","Entire home/apt",2,2,2,"0","0","1",1,113,29,207,4.24,4.2
47401,388500446,66,48.2008242125432,16.3134716355518,4.53,1.64,4.78,"Penzing","Entire home/apt",2,1,1,"1","0","1",1,1,19,179,4.89,3.18
48907,564226326,124,48.2171143,16.3627535,1.29,5.42,3.63,"Alsergrund","Private room",2,1,1,"0","0","0",1,4,11,193,4.82,1.71
43307,564226326,152,48.21756,16.36193,1.36,5.4,3.69,"Alsergrund","Private room",3,1,3,"0","0","0",1,4,22,194,4.73,3.4
77277,564226326,111,48.2180816704996,16.3629688167807,1.36,5.5,3.73,"Alsergrund","Private room",1,1,1,"0","0","0",1,4,4,185,5,0.65
28954,474456233,160,48.2111742,16.3264116,3.52,3.1,4.53,"Ottakring","Entire home/apt",5,3,5,"0","0","1",0.97,18,1,72,3,0.42
81885,535974673,61,48.1785529103912,16.3338605375559,4.41,2.35,3.04,"Meidling","Entire home/apt",4,1,2,"0","0","1",1,1,11,172,4.45,1.92
51196,473052793,55,48.2185019908525,16.399616561773,2.25,7.83,4.17,"Leopoldstadt","Entire home/apt",2,2,1,"0","0","1",1,5,3,124,5,0.73
40898,564271292,58,48.19244,16.36211,1.94,4.27,1.17,"Margareten","Entire home/apt",2,1,1,"0","0","1",1,1,15,179,4.27,2.51
31835,53178880,89,48.2295278418419,16.3741466092673,2.38,6.96,4.92,"Brigittenau","Entire home/apt",2,1,1,"0","0","1",1,19,58,194,4.84,8.97
79750,156404033,41,48.18371,16.36183,2.85,4.23,0.89,"Margareten","Entire home/apt",4,1,3,"0","0","1",1,113,2,179,4.5,0.34
71603,551661125,202,48.2022368,16.383483,0.98,6.05,2.02,"Landstraße","Entire home/apt",4,1,2,"0","0","0",1,22,3,142,4.33,0.63
14058,554191791,138,48.19018,16.30904,5.18,0.44,4.82,"Penzing","Entire home/apt",4,1,2,"0","1","1",0.89,12,2,152,5,0.39
25320,554191791,152,48.1899,16.30905,5.2,0.42,4.82,"Penzing","Entire home/apt",4,1,1,"0","1","1",0.89,12,2,165,5,0.36
57254,554191791,138,48.19215,16.30905,5.1,0.62,4.85,"Penzing","Entire home/apt",4,1,2,"0","1","1",0.89,12,2,84,5,0.71
11348,554191791,138,48.19208,16.3086,5.14,0.6,4.88,"Penzing","Entire home/apt",4,1,2,"0","1","0",0.89,12,3,186,5,0.48
93915,554191791,138,48.19169,16.30894,5.13,0.57,4.85,"Penzing","Entire home/apt",4,1,2,"0","1","0",0.89,12,2,186,4.5,0.32
65453,554191791,138,48.1921697212447,16.309032537095,5.1,0.62,4.85,"Penzing","Entire home/apt",4,1,2,"0","1","1",0.89,12,2,185,5,0.32
90307,564317811,47,48.2347292477927,16.3782999725081,2.98,7.58,5.51,"Brigittenau","Entire home/apt",4,1,1,"0","0","0",1,1,2,170,4,0.35
23068,87484808,99,48.2201239252292,16.4124701867774,3.17,8.76,4.83,"Leopoldstadt","Entire home/apt",4,1,2,"0","0","1",0.99,5,19,193,4.79,2.95
57530,321899667,78,48.19275,16.33259,3.49,2.14,3.15,"Rudolfsheim-Fünfhaus","Entire home/apt",4,2,4,"0","0","1",0.97,1,13,179,4.62,2.18
83184,351699321,94,48.18915,16.36682,2.16,4.59,0.66,"Wieden","Entire home/apt",2,1,1,"0","1","1",0.99,12,31,189,4.97,4.92
81775,547677118,153,48.1852404134943,16.366092363109,2.6,4.54,0.56,"Margareten","Entire home/apt",6,1,3,"0","0","1",0.99,124,21,188,4.57,3.35
14610,547677118,107,48.1843625922079,16.4084133189668,3.69,7.67,2.58,"Simmering","Entire home/apt",6,1,3,"0","0","1",0.99,124,17,178,4.41,2.87
36190,8632750,190,48.2083631872375,16.3756521584943,0.15,5.74,2.57,"Innere Stadt","Entire home/apt",6,2,3,"1","0","0",0.96,104,1,125,5,0.24
